	DLBCL.1	DLBCL.2	DLBCL.3	DLBCL.4	DLBCL.5	DLBCL.6	DLBCL.7	DLBCL.8	DLBCL.9	DLBCL.10	DLBCL.11	DLBCL.12	DLBCL.13	DLBCL.14	DLBCL.15	DLBCL.16	DLBCL.17	DLBCL.18	DLBCL.19	DLBCL.20	DLBCL.21	DLBCL.22	DLBCL.23	DLBCL.24	DLBCL.25	DLBCL.26	DLBCL.27	DLBCL.28	DLBCL.29	DLBCL.30	DLBCL.31	DLBCL.32	DLBCL.33	DLBCL.34	DLBCL.35	DLBCL.36	DLBCL.37	DLBCL.38	DLBCL.39	DLBCL.40	DLBCL.41	DLBCL.42	DLBCL.43	DLBCL.44	DLBCL.45	DLBCL.46	DLBCL.47	DLBCL.48	DLBCL.49	DLBCL.50	DLBCL.51	DLBCL.52	DLBCL.53	DLBCL.54	DLBCL.55	DLBCL.56	DLBCL.57	DLBCL.58	DLBCL.59	DLBCL.60	DLBCL.61	DLBCL.62	DLBCL.63	DLBCL.64	DLBCL.65	DLBCL.66	DLBCL.67	DLBCL.68	DLBCL.69	DLBCL.70	DLBCL.71	DLBCL.72	DLBCL.73	DLBCL.74	DLBCL.75	DLBCL.76	DLBCL.77	DLBCL.78	DLBCL.79	DLBCL.80	DLBCL.81	DLBCL.82	DLBCL.83	DLBCL.84	DLBCL.85	DLBCL.86	DLBCL.87	DLBCL.88	DLBCL.89	DLBCL.90	DLBCL.91	DLBCL.92	DLBCL.93	DLBCL.94	DLBCL.95	DLBCL.96	DLBCL.97	DLBCL.98	DLBCL.99	DLBCL.100
DIMT1	0.861215202389953	0.335944858412782	0.408318983117667	0.407758316729438	-0.222979949799119	-0.276493042286045	-2.82435839113717	-0.205395981752206	-0.455034679623382	-0.320250051186942	-0.268930066731584	0.945017330708846	-2.4810217295278e-05	-0.231432068631454	-0.728524562421052	0.387589172122593	0.765707894988206	-0.289064841609243	0.073155839198587	0.0649779615770893	0.50330668288449	-1.56569237100089	0.245456797856258	1.11309471044865	0.165745216571612	1.12617312940878	0.0432073885877445	-0.755662398754039	-0.647214078938636	0.0822821446005409	1.13068729435516	1.13748036975577	0.981754906489501	-0.46115329848511	-2.31114410510399	-0.659427251944719	1.03330707300758	1.26859862895399	-0.150795311530169	-4.01829944153927	1.04682312339675	0.217599060650252	0.265949925645457	0.429450583502382	0.388942417362913	-1.11378163350943	1.24661553098225	0.998381295526843	-0.106239692872685	0.125237696757138	1.00298137548164	-1.69182001351392	0.293756839225582	-0.789942191863843	0.393299644954257	0.0164502799727841	0.937250879703741	0.636591910993173	-1.51913272249114	-0.711254076285154	0.253597934437272	0.10865520326227	-0.127645219603867	-2.64493140916226	-0.229451001358132	0.72485783169139	-0.270394194854706	0.358215248233524	1.20117822979391	-1.97761196469714	1.01724564171962	1.47789220807753	0.222905320511622	-0.126861778534113	-1.07406103347338	1.06441625674458	0.741823848149359	-0.158976947616058	-3.13149721977508	-1.3036801307112	-0.839971759551787	-0.0776114978049126	0.128155041058719	0.567092329813201	0.408207943821879	0.943766232730925	1.07601789870741	0.949571005732607	0.122466727918182	-0.302515630214312	-0.572360300159447	1.01361168815825	-0.124452680806138	0.250874134213903	0.608159754686069	0.997645254961114	-0.328110527997526	0.211402408701734	-0.0196141419919133	0.105925862094974
ELF1	-0.190408542329334	-0.129251096987173	0.901960950835317	-0.0159678974758031	0.493439737900051	0.355541594557281	0.921087319343803	0.385846774147497	-0.317095236150102	0.0331643601918029	1.58148497705396	-0.00880570677145871	-0.124536576199447	-0.423598657666822	-0.116837327578356	-0.276710586295107	0.454932101530443	0.249121008056521	-0.580438279832414	-0.199776542574825	-1.67114587341375	-0.698352181334104	-0.99590485616917	-0.77272867932322	0.143521236333877	1.4433306255549	0.381174484440355	1.00799283243165	-0.895546214305451	0.0330879382401476	-0.0136212292752348	0.407630260817926	-1.13443109651026	-0.291882958229751	-5.36135350610731	0.0126346346105919	0.764720589192001	1.85513750533767	1.05610969798122	-2.69552301433717	-0.156269713924775	0.308805572446235	2.18158442647665	0.635677849741225	0.765710728130387	-0.536440543881086	0.0109248954025303	-0.403723590812395	1.21294365850934	0.275322376143651	0.515994399860694	2.17855593886505	0.545050843973832	0.091625017987212	-0.284124166764651	-0.735159304730511	1.36327253253949	-0.9389633430444	0.224367115623174	-2.15680113403709	1.61333377801307	-0.685667659724081	-0.572963332519725	-2.0799850854496	0.119851750835837	0.205640571591179	-0.572532995240638	0.5198860993981	1.16266043857644	0.771020781870807	-0.0895600757671844	0.700146045711445	-0.108684665225182	-0.325548848822514	-0.295062028934158	-0.0552750661544962	-1.40989123623389	0.521731481780445	-0.174654801875644	0.674738869114079	0.747585098941863	0.0907920336699364	-0.985636031877252	0.1270594162169	-0.832775515317087	0.368012943793933	0.116243501566696	-0.591184066263146	-0.0764661554925929	0.295122111539213	-0.209938051789752	0.393262231208351	-0.472442134876557	0.377578374838201	0.678542929435604	0.866339000740538	0.117144029066363	0.221696425067078	-0.556562650458896	-1.25991363914901
EPS15	0.295860506197037	0.457439372141033	0.461859270866291	0.0924718376755626	0.0975757018401415	-0.621544634713936	-1.78693742490032	1.78813241698919	-0.251542696576077	0.408755835239813	-0.867871006345493	-0.323113433497451	0.257052539537787	1.11745874285865	1.94492493481332	-1.00411295083294	-0.680499892220572	-0.241448462500173	0.565926208992515	0.550094162314235	0.988831009552695	0.71284034061146	-0.0609194521129065	2.50492591974319	1.08485405698788	-0.126327714794953	-1.90914453577523	-0.688843803332426	-0.672965900328284	-0.777321343585123	-1.26517404069711	0.943082268281343	0.686753393186472	0.481349128725906	-1.66735597777314	0.00426608210920614	-0.11367098607483	0.54117360509339	0.404942906796814	-2.37609713479275	0.703754319899077	-0.224861937125894	-0.061129119897992	0.477492206821722	0.591025360850624	1.33020146740162	-0.636708923008182	-0.600884245323461	1.52125254426659	-0.700764641753935	-0.277133541642525	0.0941773276079397	0.454821046906988	1.06312587072205	-1.18154779594736	-0.46106865475039	-0.273640167763278	0.802197519846658	0.235357232420086	-1.16311815226833	0.275925162718592	0.963002949276652	-0.456954230524091	-0.108768211395898	1.16359634564326	1.11612984038216	0.810057415611408	-0.0220421135758575	0.145537165791305	0.165904336739517	1.17488673884826	-0.147482321880172	-0.222224128313007	0.695271618682992	-0.298539755393106	0.393672171407528	1.32342899373512	0.40286940565435	-2.32984723299099	-1.89078418451773	-2.3967366269066	-0.556000708342439	0.39903736586369	2.3338453691382	-0.431030423934667	-1.30648914700815	-1.76308754103434	0.280585944960205	-0.703612631082456	0.631112449335256	-1.3869111127898	-0.0524564838036896	1.88689898585406	-0.012794911119968	0.294339069626152	0.465367159966407	0.0687070114470833	-0.858876562089714	-1.55839886043017	-1.13536488051158
ERGIC2	-0.371927574207617	0.649414771074098	0.211005654339103	-0.421755489720077	0.491803766057226	-1.53046106873873	1.271128828223	-0.186707082761181	0.736794968213569	-0.970583828104123	1.71732188220084	0.262708084851227	-0.0825265929355026	-0.873035599402306	0.0888076707041277	-1.52766374389817	-0.376036570847376	-0.378085317067154	-0.410910217953637	0.36285824888109	-0.143764724516243	-0.347476050296257	0.519120489493859	-0.445258406478469	1.20749082159866	-0.0949879758995923	-0.892901147254328	-0.930795526115273	-0.0729987938783025	-0.354985608498259	-0.470244294511212	-0.599661708119217	-0.668404423296351	0.463648815256533	1.68594201929238	0.72740623850728	0.0933311658963415	3.35444904075374	-0.123306208383091	0.237153436244905	1.77865896009531	-0.270157279203903	0.305496689739159	1.30480231849462	0.818210417404139	-1.60756882908346	-1.34719507089697	-0.792561812334219	1.92875888952773	-0.719581563831181	-0.505044279007035	0.142875885895483	0.267887005874104	-0.740199399015545	-0.518463135174508	-0.617351955798208	-3.47784230398503	-0.770921213580112	-0.213214285364886	1.536256630582	0.231430552086647	0.757754938332065	0.198075279077571	0.158997689278883	0.0120740305156118	-0.0856487672861014	0.332163219941023	-1.20823705278809	1.14466772671529	1.54638028667413	0.104075090002644	0.184326732410813	-0.92155728317809	1.54566496591251	1.32750994878752	0.235200480982181	-1.07276496044446	0.0573380295252032	2.15691047328266	1.18705632372512	-0.126965249465554	-0.574714656619337	-0.205709551661284	-0.0578593888449771	1.63203538291279	-1.56267478958813	-0.439909269508165	0.246564452162973	-0.447888285093787	0.540953408409124	0.49385993538163	-0.956435417619151	-0.709039980960116	-2.09669949440851	-0.801849331068305	-0.0532506632949878	0.695011158642668	-0.836552730706212	0.39620498905817	-1.335251840325
FUBP1	0.554083084954668	0.562104835562524	0.94390883701301	-0.429147132838472	0.674163381113553	-0.104626629645016	-0.416182003994677	-0.372019989806258	-0.466710666904377	0.0778585176876963	-1.49332621946185	0.587980709317629	0.541143536395551	1.19267401914876	1.24352843223116	-0.492257127847732	0.62406808398815	0.5170022874343	-0.0517443017781429	-1.08354210297565	-0.0557166591321319	-2.60162722091778	0.059421275078582	1.79649945733546	1.13206694936022	-0.279214390266799	-3.01622837693687	1.29354126151215	-1.6001623439742	-0.966377603229462	0.188638738741907	-0.02009615516	-1.20180891588035	0.270535777327232	-0.210671564228626	-0.569838626601009	1.20356125122643	1.6017274672853	1.21631545644017	-0.804115569271302	0.541822969423715	-0.475013365504546	0.294822525294993	0.301756640026893	-0.674816569154647	-0.254339636964009	0.0779903386844502	0.265606923299567	-0.169744752573946	0.764199917423372	1.32926480491337	-0.786531086905234	-0.123875948561501	-0.415408105802569	1.22736879421262	-0.141920775825721	0.461492759509497	-0.291269151889607	-3.05215579374836	-1.91158464716463	-1.56176703600442	-0.543178060307521	-0.843439573983581	-0.468889551186753	0.770090311847653	0.0696638422495377	1.33492200620494	0.505027250298207	2.1459641862331	0.974434494828915	0.706111857015301	-0.156292876570547	0.861239082034438	0.862721730232041	-1.76014028415599	-1.15081094276748	-0.465338757156571	-1.20970372975982	-1.06305211180287	-1.10466424907519	-0.312126075466206	1.16736817756528	-0.962023217662734	0.378094836536579	1.33513164095577	1.24674636198537	0.409189031895723	-0.340099294137468	0.037736512436787	0.707278782760251	-0.648132254618741	-0.326859816010091	0.294332124211387	-0.155075735324948	-1.11384524712848	0.490150092339995	0.0465883302283291	1.6517631584931	-0.0869314156950801	1.26474082146435
FUS	-1.28376589134702	-0.0780993614817823	-0.57810864994182	-0.239603554684748	0.00227193751988589	0.0624818961056574	2.76057103787507	0.284602841663794	0.211520330131284	0.167803745777518	-0.874620291376481	-0.509301212243254	0.645363294271064	0.378337805012358	0.782275359990464	-0.481237571671576	2.09569785273808	1.93330420949398	0.260440855630215	0.285626010148851	-0.762674170397213	-0.226546009133635	-0.423553089494638	-1.10177190629379	-1.22957993376482	-0.555907028835896	-1.35184935851622	1.78726069700828	-0.955021665683846	-1.54163072442821	1.4722634921775	-1.28779521386621	0.753790721976158	-1.19443627243124	-2.45078933326881	-0.395404181816289	-0.567605485649055	0.0894378367539224	-1.71649041612693	2.37741270316618	0.0903815493032051	-0.417513891254151	1.85269669849958	0.933382779319367	-1.1262439114635	0.779053417598984	-0.404214179684433	0.768931888360826	0.412911971864625	-0.551305006617192	-1.04296821073996	-0.796362268071057	-0.0882570830691769	0.399690378732082	-2.15603730737769	1.83089452621077	0.471100858000158	-0.51646116079961	1.60176545770336	2.02993337076027	0.327656620636427	-0.524901663758964	-0.361563494468916	0.403079278236095	-0.306822649530443	-0.417492453283472	-0.442559219329769	0.413636792640266	0.359682594768129	-0.40772962857107	-0.799292152812184	-0.613900779473084	0.760490786263797	0.514067244548345	-0.393179629722769	0.461337987276875	0.599435240798559	-1.00335582598487	1.99993053217321	0.514171472771234	-0.697673540839607	0.603937266352886	1.56317534520444	0.988325013044008	0.180410085676119	0.459587083852912	-0.762852146718326	-1.12548489768014	0.0552424431178225	-1.15208999054559	-0.194123274440312	0.111650055911311	0.117218766902357	-0.113689138628949	0.562041141756288	-1.18894805584527	0.390522927608187	0.102756894896724	-1.21080970418837	-0.387938510877123
MAX	-1.3632652389617	0.594935520778183	-0.55070858563789	-1.76147228748565	0.366928281503809	-0.79646422095003	1.69599085319847	-1.35902658544362	-0.957628981787303	-0.0516150990408046	0.828740565432687	-0.705684850883541	-1.0729737996906	-1.56031426797871	0.331465235444542	1.07500751466593	1.38651561320998	-0.332165112643421	-0.092189685207935	-1.20674588975458	-0.081214239921369	1.21575185036298	0.173241610606624	0.824715812323562	-0.0131309837595824	-1.40267750007499	2.00177253170598	-0.630250967186545	0.204102176261112	-0.444190973739116	-0.104707927426247	1.43474736843664	0.152879420515727	1.27945925995235	-1.0683544024538	-0.71603420086494	-0.143222271709114	1.41817417188828	0.569388382582965	0.415463563658799	0.683660365688462	0.703039967838178	0.904901783877801	-0.445365238735012	0.852489630528005	-0.302230990403011	0.442622902301476	-0.610023309802149	0.25724865508743	-0.656912027576038	1.52471737443097	0.986969388532223	0.0921321389927862	-0.302767082338579	-0.11840136041495	0.196890443912549	-2.02185663947647	-1.28272857526203	-2.06451278986877	1.22510473716431	0.256098854643807	0.439999665915968	-0.929345453981522	-0.522843368922549	-0.0157855397116327	-0.853823683455812	-1.23243513813011	-0.893856021111128	0.228304257403874	-0.036091502617175	-1.32768126963068	0.709104544700852	0.402552466209138	-1.22815991465541	2.97934346989846	-0.385432591636303	-0.262273357412783	0.0526166103578631	1.71051386049009	3.22916985480209	2.13228522038427	-0.74099760131585	-0.651182096472469	-0.779496274557459	0.183872945587396	-0.694802140101248	-1.29276207066504	-0.0601524293979927	0.218281093204304	-0.311125942376312	-0.363662227720046	-0.489644284070946	-0.135007921137546	-0.852373436852882	0.346726264585761	0.685184958881072	0.696694377688891	-0.37695948680827	0.0747119491321368	0.470212324450866
PARG	-0.536803437383796	0.992161728633361	-0.255107075179271	-1.71331786296526	-0.520538368777231	-0.704142011167261	1.55722565199193	0.4863525306615	-0.742993891166669	1.09033462470163	-0.0189853890978311	-1.32437122369524	-0.410193332682943	0.268510176565826	-0.559133960718188	-0.458923088092087	-0.860639254550565	-0.665393831061426	0.208808950876745	0.838480577481209	-1.69909027210747	-1.36963915692207	-1.26825049810843	0.76029485985906	0.1672883842396	0.269215062075918	-0.0966268807143088	-0.237830275599953	0.486296570743379	-0.707292341839555	-0.497571356359501	1.50062537478777	0.241458918422083	0.66996053484307	-3.27808676970048	-0.625915127572024	1.53108815064794	-0.339063876126516	-1.36109926758241	0.494637346442792	-0.426331725394704	0.53748886393644	-0.172780366955467	1.38327779636533	0.479945379601287	0.274077990605793	0.157870736509325	-0.0929131157656691	0.316897169119152	0.466150960553822	2.28275026865189	-1.70811725212463	0.695462193691012	-0.240498420740729	-1.54985120972084	0.677874341626087	1.36544484269352	0.262441825687144	-0.429931063955089	1.99540797971211	1.2754910406605	-0.381225255299694	0.221730901179907	0.0322421874581622	-0.521773078818528	2.19131436133754	0.324550509793448	-1.24278291383271	-0.807087845356741	-1.27207831315923	-1.38110220107421	-0.228731265480502	-0.446388704980079	-0.647419379724456	0.619455417490722	2.19690859586274	-2.687636669078	0.0693014755066038	0.235872316212856	2.04516930721055	0.131425171269938	1.41171176217872	0.306497073540836	-0.681234690967645	-0.7172987017212	0.568868793386992	0.248823143345433	-0.17407961375382	0.17641461150517	-0.0534033387869271	0.112309126110149	-0.536226275536462	-1.12972574113536	0.139113490610536	0.706904709864104	0.38274306345308	0.825687103023999	1.1509071473098	-0.0528156071291648	0.00117019962385344
PRRC2C	0.677338474812414	0.681028624756176	-0.0873319449537605	-0.390875648562004	0.271521564459529	0.572362881681075	1.29493142376051	0.0975808209263574	1.00595395168723	-0.631748203634557	1.16792348391976	-0.208400683561913	0.0974481463877875	0.542901070993341	-0.425258868728195	-0.180596162988311	0.338712973617581	0.841672618099864	1.1912096894042	0.254578270514949	-1.30931182872823	-1.59361785257294	-0.932274388934854	0.21205784920336	0.0342979960601251	-0.628253983758982	1.92293307586584	-0.397117841659972	0.681088661786038	-0.627213109423543	-1.11119268801165	0.505785668512236	0.43180253660178	0.461433198984898	-0.813304533372833	0.462667568205922	-0.764096178459344	3.7921777439697	0.464934934538641	-1.42544914205665	-0.762188023263812	-0.331318199338097	0.596433425820697	-0.227632729608986	-0.259698114736038	-1.40269139221641	-0.461953576520502	0.122147951199482	0.509902153604563	0.335204894552149	0.384378162143065	3.08445732902625	-0.613368554265927	-1.87322101718346	1.0904299456189	0.58281684487715	0.468287228669787	0.239280420598564	-0.782669514853017	-0.928334163616262	-0.780762375189501	0.297969687915139	-0.363266397462188	-1.82697187425229	-0.646039762178373	-0.0675542939821181	-1.06179087536427	-0.38239594086706	1.22461394129416	-1.13564166081913	-0.529329094609347	0.312876920971933	-0.296065198529	0.636659276732256	0.224693264921915	0.0104294866461365	-1.39665060964489	2.70607600743993	-2.0201210918152	1.50193411938818	-0.286360725713524	-0.724364128979777	0.487795040591362	-0.887589039600041	0.152095315366415	-0.19083158046036	0.726012264063525	-1.58514077934483	-0.0133209359498212	0.00295048313054356	1.09223762699032	-0.937536052553552	0.679517203329693	1.03650363420564	0.410145281041739	0.14870444922358	0.445777946189939	-1.37573469004447	-1.88737802459723	0.0492899426648916
PTBP3	0.988688009286589	0.153939408022813	-0.483112222122299	-1.62116852165708	0.0209660149121865	-1.03017016817548	-1.07894778015726	-0.512777561239378	-0.164264219236247	-0.660348879898424	2.08373493970556	-0.221057456312929	0.845961473266545	1.15929375798132	-0.656091258359524	-0.364502426436332	0.55237368355862	0.8583545703156	-0.0173968091297775	0.398367321760209	-0.277462994761177	-0.313497343635323	-0.657030727419207	-0.0670979807281721	-0.427744304766095	0.178441527278118	-0.16134834056143	0.167955785978734	-1.23553317645907	-1.74403240679397	2.18902132486428	-0.293946457279562	0.0434846782495159	1.12580789099602	-1.69992302403332	0.0939767399702292	1.39022604085028	0.494990459291003	-0.617955661344919	-2.62111697863443	0.822341453340866	-0.0034436532952277	0.206257584376118	1.8849351587704	1.06466731273581	-0.105996624202294	-0.983514867150162	0.967534465120576	0.800048430106589	-0.484788748687097	0.814075422463162	0.988947266454896	1.44347345685744	0.16627190452901	0.263793912865459	1.38913851802802	1.1502554388003	-0.701861498853734	0.0739013260210004	-0.925122309260627	0.655208961409035	0.925100816814935	-0.00801500155460852	-3.0067172702931	0.673749246908033	1.04408874732523	-1.00873793811743	0.0488459045279379	0.0640293324119478	0.704986846600541	-0.501208140272644	-0.224595270265721	-1.01676222826455	-1.02576873135908	-1.33103042251543	0.282644075533159	0.394283906257998	0.770159354905431	-1.83455803091128	-0.76976227621199	-0.278101235199488	-0.316480518542009	-0.90024878273444	0.378372871542891	-1.1714637223809	-0.194874125046802	0.130364790888529	1.94141482542719	-0.977036215209136	0.0448205608397674	0.824874982743889	-2.23284599772975	1.05914102020703	0.0458743762107079	0.995418145734834	1.61400876982812	1.37940925726259	-0.14898860362138	-0.638758740930868	-1.04081441838593
PTPRC	-1.07672878595276	1.340224132944	0.833545209809159	-1.4058775787873	1.17456055258593	-1.79034199561405	-0.491461644556059	-0.806989118605134	-1.81173757419763	-0.50762228680773	1.75154649858318	-0.138100125503668	-0.309109479208328	0.171011098851743	-1.12486809287875	-1.29291218384955	1.59868696446572	-0.894850795440499	0.73600307990263	0.48887254197813	-0.757414531652207	0.384890123819194	-0.154869565896501	-0.97309697762432	1.2378274403373	-0.310446523539986	2.39994060879928	-0.714815343967274	0.340769210383709	-1.45625309601377	0.63911163681378	0.521317041624028	-1.98818002664378	0.432140263991406	0.568252072522017	-0.456590118953712	-0.0476802571305633	-1.99177375442608	-0.197591986687735	0.392042441818736	0.441755150714916	-2.41117552891483	0.909195904026698	0.853762530313546	0.403665416515079	-0.255599851057293	-0.213906695566758	1.14829226760266	-0.0149572562239984	1.14389857460684	1.9427744206181	0.960190382054502	0.971054528300356	-0.310213222972319	1.78480007922399	-0.700384743405172	0.979734710962715	-0.441218614042754	0.313249579047639	-0.488889880705033	-1.43465364970159	0.0286638669034396	0.367292776928221	0.627135967139274	-1.46123441368755	-0.175964251832912	0.195134733104412	0.884615087562574	0.0237071089496482	0.664696348922668	-0.842122822067012	-0.454713318768966	-0.0501376740661228	0.919614264235389	0.78746943870669	-0.503642517154423	-1.44943499242357	2.96555721746395	0.396386898458895	0.835304568572404	0.766656198107623	0.606071477652496	-0.167988301933823	-0.515319222649364	-1.32846405899154	0.514153092073645	-1.17541235944321	-0.557274479453009	-0.336668693122809	0.130957070050684	-0.046955944482382	-1.36877768685643	0.403093407627962	0.679913715598267	0.574794818861351	0.0773430837925775	0.369310368805502	-0.0516121150243145	-0.664274443027491	-1.56067739122258
RFC1	1.55534663175866	0.773918467289454	-0.914404833800089	-2.26746904800012	-0.135775477676433	-2.21814310214715	1.64427467857675	1.17643261306018	-0.839177099374976	-0.157526490471634	-1.97463533624005	0.478175505397028	-0.61921043274334	2.65073709814866	-0.756519973890397	-1.27388246007367	-0.183915554028239	-0.189505245449832	-0.0214181404157524	0.562442725683035	0.233264638416927	0.0772186002087725	-0.596012503978628	0.291700943169613	1.06723104891786	0.820228645090377	-1.39628493091908	-1.64591096273958	-0.288084245642002	0.90466673386778	-0.194069591339803	-1.25653284919727	-1.11728022832139	-0.000657860563447225	1.0169037792254	-1.08328019419321	-1.40228121303318	1.38969923182084	0.300996150078293	-0.0333976547436479	1.36464018959329	-0.976664536461929	-0.0261556181316228	0.836762298930353	-1.11781462662653	0.596432080927126	-0.17744800978658	-0.574486366206614	0.667106464235878	-0.63642784949007	1.03818064083585	-0.129529081775059	-2.03962664016193	0.356253587783294	-0.160782430544972	-0.148649961938966	-2.1475848378009	-0.044048275082138	0.0766765855840664	0.277587638845475	-0.349376633487421	0.168476466343108	0.17805080471979	0.849424948112694	1.15350341725479	0.31574109137261	1.32822388588702	0.848523058013596	-0.689392421966292	1.39671308320241	0.178944189340902	-0.214519010334119	0.628438292396788	2.12016986263688	0.70449151707707	1.02962270132883	-0.226972039451047	0.655600303400688	2.06631157828196	0.676565259343435	0.170953544449737	-0.125424202229655	-1.00885439844298	-1.08975644750896	1.84856181127858	-1.30840221482816	0.175740053140264	0.401473272762746	-0.12591379298983	-0.599176064063584	-0.635117101257548	-0.674386588844125	0.993958105244557	-1.52586133255169	-0.0772887639741299	0.666908237730668	0.271500662668708	-0.707240015325553	-0.77516948575036	-0.107328947437108
RNF38	1.32827614232231	0.821650476676598	-1.11546725285592	-0.710219863158717	0.167840061949312	-0.228103238984428	-0.241854631778339	-0.937854694388461	-0.331200126686848	-0.534208193393361	-1.1057786243007	-0.449209025751794	-1.48880768300798	1.51377801157193	-0.414742640005353	-0.656091530390919	-0.91810525739842	-0.584121826202474	0.475903264499348	0.381731139458192	-0.191688872258419	-1.87060178812579	-1.9874579974849	-0.453042031813644	0.433737833138176	-0.921061188834597	-0.682856898562742	-1.29723466982646	-0.456675378015292	-0.911313409213082	0.549873420208917	0.628866186214475	-1.41602068992363	1.78287405817973	-0.916793948208537	0.454283771344766	0.786777888770729	3.30639012934457	0.692747368957704	-0.0594383804044175	1.084562670399	-0.179100535704566	-0.676708266951182	0.680517174636206	0.109505100677748	1.21149021118695	0.205395389960762	-1.1454957665079	0.104187835260423	-0.669233671847245	2.94427672641211	1.36908737789987	0.964243795586768	0.157611471957506	1.75331056045628	-0.769113519877068	1.26522692395637	-0.0520259832125177	0.179145321826727	-0.849114115176441	-0.494549685376284	0.63201910102792	0.0093198871343809	-0.501459927572443	1.06369779770706	0.283101842631848	-0.178450834698407	0.707499573279082	0.30232445529878	-0.00730586994640761	-0.240546366032861	-0.492320231881296	-1.20800361342235	0.498634775530693	-1.39962363824477	1.08386274998946	-0.0928539848097812	0.0844535658590184	0.599708459987828	-0.963390720637811	-0.509410670142179	-0.746142171283133	0.011393426681274	0.697217073895582	-1.28093768129294	-0.691903643582153	-0.125953001964238	-1.22851122945411	0.381082121054071	0.138577468867303	0.730297041902876	-0.237508955618051	1.71460645152773	1.80179030332578	0.508514081958584	1.99876048071899	0.333437668261555	-0.353490555825256	-2.3606036194308	-0.59988053802589
RPL30	-0.130417360118462	-0.727506777916017	-1.0608070588268	-0.533013910741884	-1.09339514861379	-1.53571141885102	1.29846400383541	-0.0315271086108485	0.556644688204925	-0.449904219610087	2.59803083118312	-0.614091593470266	-0.231905838788232	0.279419913489383	-0.488684496582827	-1.42725408659302	-1.00008248868743	-1.03951232198619	-0.267962266522321	-0.655133203962083	0.45126089748803	0.709376563212548	-0.452454406777698	0.129469020389948	0.483329743859135	-0.339838721800365	2.20448354311244	-1.87716521657116	0.0496741035786477	0.250346348083797	0.589535279492954	0.194790137359804	-0.874469032346708	-0.167245772015741	1.94398817376459	-0.212831912450482	0.736168254200079	2.63719463270442	-0.272968206163904	0.377812169308397	0.525871183584753	-1.29601664313574	0.430352757483863	-0.771943605996667	0.786372858376739	-0.511097299512261	0.949088019805543	0.503511720494893	0.0136699568709593	-1.32903309706567	0.138003314594309	2.96426165638016	-0.502920930150999	-1.02499313223685	-0.0519789956451515	-0.412165816955789	-0.133740971109809	-1.66066630596792	0.251274636113156	1.35157535588552	0.0873771736559552	0.703466201331189	0.0397919160765232	1.04731005392649	-1.28982856478956	-0.225545674243116	0.196260677729926	0.452200648392964	-1.0081721775315	-0.994156258694443	-0.680802167152298	-0.329546510811138	-0.488564157171109	0.388786169595623	0.734400048759894	0.153575034726955	-1.1050926547435	1.1166699852427	2.25782259716008	2.65593592130668	0.270404403823848	-0.770100145763227	0.313650370889353	0.046220963374563	1.58877486175174	-2.09268230142921	-0.531497859268115	-1.1455518885963	0.257868808383668	-0.160983330034531	-0.694972485204343	1.09716450416842	-0.196887439666338	-0.762684525348633	-0.784076751026288	0.00968114883214776	-0.0607207733929424	0.786909137956552	-0.660374417991774	-0.447560941300256
RPRD2	1.34374858377571	1.17382747258467	0.152110015098586	-1.48412608523256	-0.892365871420312	-0.719466859811832	1.40228656526676	-0.989499419252127	-1.29345984149959	-0.0940684362233481	1.22983417285478	0.855388987190845	-0.0925451862820174	0.526098553596715	-1.50758623392054	-0.307969429687563	0.258225427775237	0.297949121811946	-0.283371163255222	-0.599875683631159	-1.38770597452645	-0.279284358795549	-0.310320448016326	-0.860864467694285	-0.955301658135429	1.0125279437751	0.762751077646843	-0.588870597660176	-1.38975155222701	-0.0204686523672635	-0.698348615612444	-0.00434815449976173	0.639233667698215	0.755794531292536	-2.44810879036596	-1.52120366349198	0.540888195659115	1.01962911565848	0.359345488949488	-0.700811309659004	-0.21594573917943	0.873964352894739	0.620101896081916	1.1836049981072	1.13373187485498	-1.62255718924792	1.44611914166424	0.615107075493998	0.0159421716118427	-1.48430225047768	0.834389928728658	4.29874561339321	-0.868772191991952	-1.14164892761036	0.136833141882018	-0.0243711816951064	0.676932057847524	0.0415099049312733	-0.0249147275188569	-0.00127493149455632	-0.249118042055517	0.371407230917422	0.315305281666871	1.24909509352607	0.24895992727654	-0.617497098160932	0.632802039635809	0.130411036224581	-0.603478708851997	0.690530914044945	-0.295731303501728	0.349968937618919	-0.632419715025146	0.443809239831368	-0.730433612938361	0.265424813271317	1.77855726395318	0.0312232058945733	2.1582752126068	1.10782260081462	0.393351827368507	-0.196696041986061	-0.280655961698996	-0.217978418300146	-1.13523030223997	-1.23117574337977	-1.27744296472131	-0.0610599017416832	-0.209521940636184	-2.37550799189844	0.751594317245321	-0.453034658466456	0.464709055549138	-1.83732451930015	-0.0438889305021117	0.644856508282372	0.27539309421578	-0.237236398968067	0.594943005988567	0.393880162797474
